ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree
1053,2019-05-16,9500 Cardwell Ave Cleveland Ohio,0.4828313737302301,0,4,Cleveland,Ohio,-81.61740089999998,41.4347721,0.0,1.6094379124341005,3,0
1054,2019-05-17,7326 Stockton Blvd Sacramento California,0.9010913347279288,1,3,Sacramento,California,-121.42806599999999,38.491292,0.6931471805599453,1.3862943611198906,1,8
1055,2019-05-18,4252 Cody Drive Winston Salem (Winston-salem) North Carolina,1.2518599757979068,2,4,Winston Salem (Winston-salem),North Carolina,-80.25111640000002,36.1501676,1.0986122886681098,1.6094379124341005,1,15
1055,2019-05-18,2825 Y St Omaha Nebraska,0.4828313737302301,0,4,Omaha,Nebraska,-95.9558886,41.1974141,0.0,1.6094379124341005,2,0
1055,2019-05-18,1616 West Pacific Coast Highway Long Beach California,0.9680344001221916,1,4,Long Beach,California,-118.21426170000001,33.789620500000005,0.6931471805599453,1.6094379124341005,1,10
1055,2019-05-18,2410 W. Euclid Ave Muncie Indiana,1.0689760711085556,1,6,Muncie,Indiana,-85.4147845,40.2073182,0.6931471805599453,1.9459101490553128,1,12
1055,2019-05-18,70 Kirkwood Ct SW Cedar Rapids Iowa,1.0986122886681096,2,2,Cedar Rapids,Iowa,-91.6554425,41.9216506,1.0986122886681098,1.0986122886681098,1,12
1055,2019-05-18,100 Martin Luther King Avenue Atmore Alabama,1.1443703995928276,1,8,Atmore,Alabama,-87.4796241,31.032088399999996,0.6931471805599453,2.19722457733622,1,14
1055,2019-05-18,700 Leverette Ln Cascilla Mississippi,0.9680344001221916,1,4,Cascilla,Mississippi,-90.1201993,33.8848664,0.6931471805599453,1.6094379124341005,1,10
1056,2019-05-19,226 SE Madison St Portland Oregon,0.5375278407684164,0,5,Portland,Oregon,-122.6630883,45.5127145,0.0,1.791759469228055,8,2
1057,2019-05-20,2424 Sullivant Ave Columbus Ohio,0.4828313737302301,0,4,Columbus,Ohio,-83.06346629999999,39.9456086,0.0,1.6094379124341005,8,0
1057,2019-05-20,1900 block of Bacon Street Alexandria Louisiana,0.9680344001221916,1,4,Alexandria,Louisiana,-92.4558442,31.286352700000002,0.6931471805599453,1.6094379124341005,4,10
1057,2019-05-20,8118 E 16th St Tulsa Oklahoma,1.0986122886681096,2,2,Tulsa,Oklahoma,-95.8856563,36.1383481,1.0986122886681098,1.0986122886681098,2,11
1058,2019-05-25,N Kelley Ave and NE 26th St Oklahoma City Oklahoma,0.5375278407684164,0,5,Oklahoma City,Oklahoma,-97.4944349,35.49683579999999,0.0,1.791759469228055,9,2
1058,2019-05-25,500 block of N Belnord Ave Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.57885999999998,39.297176,0.0,1.6094379124341005,10,0
1058,2019-05-25,Holly Cove Dr and Schooner Trail Chesapeake Virginia,1.1759785542901753,1,9,Chesapeake,Virginia,-76.39959,36.79987060000001,0.6931471805599453,2.302585092994046,1,14
1058,2019-05-25,3400 block of Devonshire Detroit Michigan,1.2999897393843562,3,2,Detroit,Michigan,-82.93441059999998,42.3901533,1.3862943611198906,1.0986122886681098,0,15
1058,2019-05-25,225 Brunswick Ave Trenton New Jersey,0.6907755278982137,0,9,Trenton,New Jersey,-74.761387,40.228235999999995,0.0,2.302585092994046,9,7
1059,2019-05-26,600 block of E Oak St Stockton California,0.9010913347279288,1,3,Stockton,California,-121.28485890000002,37.959817,0.6931471805599453,1.3862943611198906,10,7
1059,2019-05-26,800 block of Alvis Road La Crosse Virginia,0.5375278407684164,0,5,La Crosse,Virginia,-78.0273682,36.6090344,0.0,1.791759469228055,12,3
1059,2019-05-26,3509 Wheeler Rd SE Washington District of Columbia,0.9010913347279288,1,3,Washington,District of Columbia,-76.994089,38.839294,0.6931471805599453,1.3862943611198906,10,7
1060,2019-05-27,100 block of Walnut St Trenton New Jersey,1.0227308671603779,1,5,Trenton,New Jersey,-74.74892,40.22096060000001,0.6931471805599453,1.791759469228055,7,10
1060,2019-05-27,1200 block of Sumner Rd SE Washington District of Columbia,0.5375278407684164,0,5,Washington,District of Columbia,-76.9972245,38.8611047,0.0,1.791759469228055,14,3
1060,2019-05-27,5900 block of Goodfellow Blvd Saint Louis Missouri,1.0986122886681096,2,2,Saint Louis,Missouri,-90.2547683,38.713439799999996,1.0986122886681098,1.0986122886681098,4,10
1061,2019-05-29,300 block of Homewood Place Reserve Louisiana,0.9010913347279288,1,3,Reserve,Louisiana,-90.5450421,30.0686267,0.6931471805599453,1.3862943611198906,12,7
1061,2019-05-29,26311 TX-321 Cleveland Texas,1.2999897393843562,3,2,Cleveland,Texas,-95.0500946,30.325565700000002,1.3862943611198906,1.0986122886681098,0,11
1062,2019-05-30,14000 block of Grace Ave Robbins Illinois,0.5375278407684164,0,5,Robbins,Illinois,-87.70583140000002,41.6383,0.0,1.791759469228055,11,4
1063,2019-05-31,306 N Hollow Ave West Covina California,0.9010913347279288,1,3,West Covina,California,-117.936319,34.075440500000006,0.6931471805599453,1.3862943611198906,7,8
1063,2019-05-31,2405 Courthouse Drive Virginia Beach Virginia,2.3301715044609113,13,4,Virginia Beach,Virginia,-76.0574123,36.7510164,2.6390573296152584,1.6094379124341005,0,14
1064,2019-06-01,Suzanne Dr and Robinson Dr Macon Georgia,1.2518599757979068,2,4,Macon,Georgia,-83.69167159999998,32.842935,1.0986122886681098,1.6094379124341005,3,9
1064,2019-06-01,12 Broad Street Atlanta Georgia,0.5375278407684164,0,5,Atlanta,Georgia,-84.39138349999998,33.754449799999996,0.0,1.791759469228055,11,4
1064,2019-06-01,5600 block of West Madison St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.7650676,41.8807263,0.0,1.6094379124341005,15,0
1064,2019-06-01,1100 block of Mt Vernon Ave Portsmouth Virginia,0.9010913347279288,1,3,Portsmouth,Virginia,-76.33598239999998,36.8363657,0.6931471805599453,1.3862943611198906,6,5
1064,2019-06-01,300 block of East Chicago Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6175245,41.8971279,0.0,1.6094379124341005,15,0
1064,2019-06-01,473 Main St S Allendale South Carolina,0.5375278407684164,0,5,Allendale,South Carolina,-81.31506739999998,33.0038021,0.0,1.791759469228055,11,4
1065,2019-06-05,828 W 9th Street Santa Rosa California,0.4828313737302301,0,4,Santa Rosa,California,-122.73496899999999,38.440738,0.0,1.6094379124341005,15,0
1066,2019-06-06,2500 block of N Lake Shore Dr Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.6321816,41.928497899999996,0.6931471805599453,1.3862943611198906,5,5
1067,2019-06-07,8220 TX-71 Austin Texas,0.5375278407684164,0,5,Austin,Texas,-97.8863259,30.2475924,0.0,1.791759469228055,7,4
1068,2019-06-08,3500 block of W North Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.714219,41.910373,0.0,1.6094379124341005,9,0
1068,2019-06-08,5151 Medicine Valley Rd White Swan Washington,1.5838153150600711,5,2,White Swan,Washington,-120.823627,46.4225286,1.791759469228055,1.0986122886681098,1,12
1069,2019-06-09,265 N Main St Henning Tennessee,0.9010913347279288,1,3,Henning,Tennessee,-89.572743,35.673603,0.6931471805599453,1.3862943611198906,3,5
1069,2019-06-09,2081 Niagara St Buffalo New York,0.4828313737302301,0,4,Buffalo,New York,-78.90535220000002,42.9411261,0.0,1.6094379124341005,9,0
1069,2019-06-09,17218 Tarkington Ave Cleveland Ohio,0.9010913347279288,1,3,Cleveland,Ohio,-81.5616993,41.4292685,0.6931471805599453,1.3862943611198906,3,5
1070,2019-06-11,6900 Block of Damascus Rd Savannah Georgia,1.0986122886681096,2,2,Savannah,Georgia,-81.0727251,32.0044661,1.0986122886681098,1.0986122886681098,2,9
1070,2019-06-11,12500 block of E Kansas Pl Aurora Colorado,0.4828313737302301,0,4,Aurora,Colorado,-104.8424588,39.6943775,0.0,1.6094379124341005,9,0
1071,2019-06-12,305 N Graham St Charlotte North Carolina,0.9010913347279288,1,3,Charlotte,North Carolina,-80.8444375,35.2326744,0.6931471805599453,1.3862943611198906,2,7
1072,2019-06-15,2500 block of Hollywood Ave Shreveport Louisiana,0.4828313737302301,0,4,Shreveport,Louisiana,-93.7775598,32.4570365,0.0,1.6094379124341005,7,0
1073,2019-06-16,1200 block of Sampson St Des Moines Iowa,0.583773044716594,0,6,Des Moines,Iowa,-93.5927032,41.6008703,0.0,1.9459101490553128,5,7
1073,2019-06-16,Dixie Highway and Ormsby Ave Louisville Kentucky,1.0689760711085556,1,6,Louisville,Kentucky,-85.7875766,38.2354477,0.6931471805599453,1.9459101490553128,2,12
1073,2019-06-16,2910 S 70th St Philadelphia Pennsylvania,1.0227308671603779,1,5,Philadelphia,Pennsylvania,-75.23377679999999,39.9123634,0.6931471805599453,1.791759469228055,2,12
1074,2019-06-17,2872 Coach Dr Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.92514299999998,35.20404979999999,0.0,1.791759469228055,8,4
1074,2019-06-17,E Market St and Tower of the Americas Way San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.4810022,29.421397100000004,0.0,1.6094379124341005,8,0
1075,2019-06-18,700 block of Dr Martin Luther King Jr Blvd Newark New Jersey,0.9680344001221916,1,4,Newark,New Jersey,-74.18265439999998,40.7282439,0.6931471805599453,1.6094379124341005,3,11
1076,2019-06-20,343 Hamilton St Allentown Pennsylvania,0.7193685818395111,0,10,Allentown,Pennsylvania,-75.4629204,40.6050018,0.0,2.3978952727983707,5,12
1077,2019-06-21,700 block of 14th St Richmond California,0.5375278407684164,0,5,Richmond,California,-122.35640900000001,37.9421263,0.0,1.791759469228055,6,7
1077,2019-06-21,519  West Taylor St Santa Maria California,1.2542316284596384,5,0,Santa Maria,California,-120.442204,34.9757003,1.791759469228055,0.0,0,19
1077,2019-06-21,6300 block of S King Dr Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6160233,41.7792315,0.0,1.6094379124341005,7,0
1077,2019-06-21,1506 N Charles St Saginaw Michigan,0.9010913347279288,1,3,Saginaw,Michigan,-83.9677083,43.4296369,0.6931471805599453,1.3862943611198906,3,14
1078,2019-06-22,800 block of N Port St Baltimore Maryland,0.9680344001221916,1,4,Baltimore,Maryland,-76.58326819999998,39.300171899999995,0.6931471805599453,1.6094379124341005,3,17
1078,2019-06-22,2400 block of Moore St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.18530200000002,39.9300578,0.0,1.6094379124341005,9,0
1078,2019-06-22,1st St and E Pembroke Ave Hampton Virginia,0.4828313737302301,0,4,Hampton,Virginia,-76.30382589999998,37.040879600000004,0.0,1.6094379124341005,9,0
1079,2019-06-23,1108 Cambridge St Abbeville South Carolina,1.178350206951907,3,1,Abbeville,South Carolina,-82.35786590000002,34.18861810000001,1.3862943611198906,0.6931471805599453,1,17
1079,2019-06-23,1767 Genessee Ave Columbus Ohio,0.5375278407684164,0,5,Columbus,Ohio,-82.9634088,40.0187554,0.0,1.791759469228055,8,7
1079,2019-06-23,1150 E Mishawaka Ave South Bend Indiana,1.2045716082314728,1,10,South Bend,Indiana,-86.2330984,41.666376899999996,0.6931471805599453,2.3978952727983707,1,17
1079,2019-06-23,568 Habbitts Court San Jose California,1.2542316284596384,5,0,San Jose,California,-121.8417386,37.3010716,1.791759469228055,0.0,0,17
1079,2019-06-23,7500 block of Draper Ave La Jolla California,0.9010913347279288,1,3,La Jolla,California,-117.27614879999999,32.839628999999995,0.6931471805599453,1.3862943611198906,5,15
1080,2019-06-26,2800 block of N 34th St Milwaukee Wisconsin,0.4828313737302301,0,4,Milwaukee,Wisconsin,-87.9559,43.069893,0.0,1.6094379124341005,12,0
1080,2019-06-26,900 block of Rowe St Akron Ohio,0.9010913347279288,1,3,Akron,Ohio,-81.50205430000003,41.0539403,0.6931471805599453,1.3862943611198906,6,15
1081,2019-06-27,600 block of Parkway Dr Atlanta Georgia,0.6238324625039507,0,7,Atlanta,Georgia,-84.3730704,33.770880299999995,0.0,2.079441541679836,10,12
1082,2019-06-28,909 Desoto St Saint Paul Minnesota,0.5375278407684164,0,5,Saint Paul,Minnesota,-93.0814624,44.9686583,0.0,1.791759469228055,10,7
1082,2019-06-28,167 Armstrong Ave Jersey City New Jersey,0.4828313737302301,0,4,Jersey City,New Jersey,-74.0873666,40.702723399999996,0.0,1.6094379124341005,12,0
1082,2019-06-28,Ira St and Bass St SW Atlanta Georgia,0.6238324625039507,0,7,Atlanta,Georgia,-84.39997890000002,33.7356464,0.0,2.079441541679836,9,10
1082,2019-06-28,937 Choate Ave Hamden Connecticut,0.5375278407684164,0,5,Hamden,Connecticut,-72.9375733,41.4219256,0.0,1.791759469228055,10,7
1082,2019-06-28,50 block of Jefferson St Paterson New Jersey,0.4828313737302301,0,4,Paterson,New Jersey,-74.1711459,40.925607,0.0,1.6094379124341005,12,0
1083,2019-06-29,7132 Florida Blvd Baton Rouge Louisiana,0.6238324625039507,0,7,Baton Rouge,Louisiana,-91.1157084,30.45111510000001,0.0,2.079441541679836,8,10
1083,2019-06-29,2400 block of W Jackson Blvd Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.68655679999998,41.8775787,0.0,1.791759469228055,10,6
1083,2019-06-29,2700 block of W Park Ave Gray Louisiana,0.4828313737302301,0,4,Gray,Louisiana,-90.7912856,29.70844809999999,0.0,1.6094379124341005,14,0
1083,2019-06-29,Judson St and Martin St Hartford Connecticut,0.4828313737302301,0,4,Hartford,Connecticut,-72.67995440000001,41.7893425,0.0,1.6094379124341005,14,0
1084,2019-06-30,Farragut Ave Bay Shore New York,0.583773044716594,0,6,Bay Shore,New York,-73.25985390000002,40.747006899999995,0.0,1.9459101490553128,9,7
1084,2019-06-30,3535 Munger Ave Dallas Texas,1.0986122886681096,2,2,Dallas,Texas,-96.7889161,32.799645399999996,1.0986122886681098,1.0986122886681098,3,11
1084,2019-06-30,12700 block of California St Yucaipa California,0.5375278407684164,0,5,Yucaipa,California,-117.0392103,34.0229051,0.0,1.791759469228055,9,6
1084,2019-06-30,3000 block of Brookdale Ave Oakland California,0.4828313737302301,0,4,Oakland,California,-122.215519,37.792371,0.0,1.6094379124341005,13,0
1085,2019-07-01,1200 block of N Luzerne Ave Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.58150129999999,39.3049145,0.0,1.6094379124341005,15,0
1086,2019-07-02,6250 Page Ave Saint Louis (Wellston) Missouri,0.4828313737302301,0,4,Saint Louis (Wellston),Missouri,-90.2935766,38.6712314,0.0,1.6094379124341005,10,0
1087,2019-07-03,5507 Everhart Manor Ln Katy Texas,1.184916910403644,2,3,Katy,Texas,-95.7969688,29.717749199999997,1.0986122886681098,1.3862943611198906,0,16
1088,2019-07-04,4700 block of E Hamilton Ave Fresno California,0.9010913347279288,1,3,Fresno,California,-119.74090020000001,36.724575200000004,0.6931471805599453,1.3862943611198906,2,11
1088,2019-07-04,1900 block of Adair St Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.25828419999999,34.0280185,0.0,1.6094379124341005,9,0
1088,2019-07-04,800 block of N Homan Ave Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7114211,41.8954986,0.6931471805599453,1.3862943611198906,2,11
1088,2019-07-04,1100 block of Preston St Rockford Illinois,0.4828313737302301,0,4,Rockford,Illinois,-89.10634209999998,42.2714764,0.0,1.6094379124341005,9,0
1089,2019-07-05,Elton St and Belmont Ave Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.883074,40.67246420000001,0.0,1.6094379124341005,8,0
1089,2019-07-05,600 block of Spokane St Reno Nevada,0.9010913347279288,1,3,Reno,Nevada,-119.80076129999999,39.5346977,0.6931471805599453,1.3862943611198906,2,9
1089,2019-07-05,1600 block of E 67th St Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.5860926,41.77334219999999,0.0,1.791759469228055,6,6
1089,2019-07-05,Maple St Boston Massachusetts,0.583773044716594,0,6,Boston,Massachusetts,-71.08613740000001,42.308337200000004,0.0,1.9459101490553128,5,7
1090,2019-07-06,1921 Chambers Rd Saint Louis Missouri,1.2542316284596384,5,0,Saint Louis,Missouri,-90.2641321,38.7494386,1.791759469228055,0.0,0,11
1090,2019-07-06,3036 Quinto Way San Jose California,0.4828313737302301,0,4,San Jose,California,-121.91420079999999,37.2680211,0.0,1.6094379124341005,9,0
1091,2019-07-07,211 Gold Ave SW Albuquerque New Mexico,0.4828313737302301,0,4,Albuquerque,New Mexico,-106.64992350000001,35.083595200000005,0.0,1.6094379124341005,7,0
1091,2019-07-07,600 block of W 61st Pl Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.639763,41.783262,0.0,1.6094379124341005,7,0
1091,2019-07-07,5600 block of S Paulina St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6669876,41.7921493,0.0,1.6094379124341005,7,0
1091,2019-07-07,N Tucker Blvd and Convention Plaza Saint Louis Missouri,0.5375278407684164,0,5,Saint Louis,Missouri,-90.1961105,38.6332014,0.0,1.791759469228055,6,4
1091,2019-07-07,Clio Rd and Myrtle St Flint Michigan,0.583773044716594,0,6,Flint,Michigan,-83.73268619999997,43.05039620000001,0.0,1.9459101490553128,5,4
1092,2019-07-08,3900 Martin Luther King Jr Ave SW Washington District of Columbia,1.0986122886681096,2,2,Washington,District of Columbia,-77.0087428,38.8324029,1.0986122886681098,1.0986122886681098,2,7
1093,2019-07-11,5901 Royal Palms St Houston Texas,0.4828313737302301,0,4,Houston,Texas,-95.331251,29.697753999999996,0.0,1.6094379124341005,10,0
1094,2019-07-13,5433 Lansdowne Ave Philadelphia Pennsylvania,0.6238324625039507,0,7,Philadelphia,Pennsylvania,-75.23122430000002,39.9773826,0.0,2.079441541679836,5,4
1094,2019-07-13,7900 block of S Loomis Blvd Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.65858349999998,41.750416799999996,0.6931471805599453,1.6094379124341005,2,8
1095,2019-07-14,4600 block of W Erie St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.74139459999998,41.8925255,0.0,1.6094379124341005,9,0
1096,2019-07-15,1572 Hardee St NE Atlanta Georgia,0.4828313737302301,0,4,Atlanta,Georgia,-84.33668270000003,33.7555946,0.0,1.6094379124341005,6,0
1097,2019-07-16,6989 San Pedro Ave San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.49987540000001,29.507607300000004,0.0,1.6094379124341005,5,0
1098,2019-07-17,N Elder Ave and E Colgate St Lubbock Texas,0.9010913347279288,1,3,Lubbock,Texas,-101.8029804,33.6024732,0.6931471805599453,1.3862943611198906,2,4
1099,2019-07-18,3427 W Fulton Blvd Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.712267,41.8861073,0.6931471805599453,1.3862943611198906,1,6
1100,2019-07-20,2401 N Lake Shore Dr Chicago Illinois,0.6238324625039507,0,7,Chicago,Illinois,-87.63066629999999,41.92707539999999,0.0,2.079441541679836,3,5
1100,2019-07-20,2800 block of Boarman Ave Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.66788050000002,39.3380816,0.6931471805599453,1.3862943611198906,1,5
1100,2019-07-20,501 Waddell Ave Clairton Pennsylvania,0.4828313737302301,0,4,Clairton,Pennsylvania,-79.8865699,40.2943206,0.0,1.6094379124341005,4,0
1101,2019-07-21,2300 block of 15th St NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.98241809999998,38.9208864,0.0,1.6094379124341005,4,0
1101,2019-07-21,3900 block of Roosevelt Rd Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.72286319999998,41.8664388,0.0,1.6094379124341005,4,0
1102,2019-07-25,21901 Roscoe Boulevard Canoga Park California,1.456190225304303,4,2,Canoga Park,California,-118.6047055,34.220124,1.6094379124341005,1.0986122886681098,0,8
1103,2019-07-26,E 10th Ave Kennewick Washington,0.9010913347279288,1,3,Kennewick,Washington,-119.1041854,46.198178399999996,0.6931471805599453,1.3862943611198906,1,5
1104,2019-07-27,1555 Linden Blvd Brooklyn New York,1.2306750213283617,1,11,Brooklyn,New York,-73.90282189999998,40.65648119999999,0.6931471805599453,2.4849066497880004,1,10
1104,2019-07-27,505 N Rock Rd Wichita Kansas,0.9010913347279288,1,3,Wichita,Kansas,-97.246144,37.696061,0.6931471805599453,1.3862943611198906,1,6
